Year,weight,Location_of_Residence,HH_Income,Head_of_HH_Age,Head_of_HH_Gender,Hispanic_Origin_of_HH,Head_of_HH_Race,Head_of_HH_RaceOrigin,HH_Size,Population_Size,HH_Region,Police_Notified,Agg_of_PropertyCrime,Type_of_Crime,Victim_Services,Location_of_Incident
2018,3312.90265,2,6,4,1,2,1,1,2,1,3,2,3,8,2,1
2018,3744.54717,2,7,3,1,1,1,4,3,1,3,2,3,6,2,1
2018,896.3515,2,3,3,1,2,1,1,1,1,4,1,3,8,2,1
2018,995.97852,2,7,4,1,2,1,1,2,1,4,2,3,8,2,1
2018,2378.84196,2,88,4,2,2,1,1,2,1,4,2,3,8,2,3
2018,3227.09969,3,4,4,2,2,1,1,3,0,3,2,3,8,2,1
2018,3227.09969,3,4,4,2,2,1,1,3,0,3,2,3,8,2,1
2018,3227.09969,3,4,4,2,2,1,1,3,0,3,2,3,8,2,4
2018,1035.02076,1,7,4,2,2,1,1,2,4,4,2,3,8,2,1
2018,1003.13257,1,7,2,1,2,1,1,2,2,4,2,3,8,2,1
2018,1003.13257,1,7,2,1,2,1,1,2,2,4,2,3,8,2,3
2018,884.16924,1,5,3,1,2,1,1,4,2,4,2,3,8,2,1
2018,913.18135,2,7,4,1,2,1,1,3,0,4,2,3,8,2,1
2018,1046.9745,1,7,3,2,2,1,1,3,4,4,2,3,8,2,3
2018,1256.88264,1,7,2,1,2,1,1,2,2,4,1,3,8,2,1
2018,1256.88264,1,7,2,1,2,1,1,2,2,4,1,3,7,2,1
2018,1918.82582,2,88,4,2,2,1,1,2,0,1,2,3,6,2,1
2018,928.86207,1,3,3,2,2,1,1,2,2,4,2,3,8,2,3
2018,1457.23968,1,88,2,2,2,2,2,1,4,3,2,3,8,2,1
2018,837.95903,2,7,5,1,2,1,1,2,1,3,2,3,8,2,1
2018,906.34082,2,7,5,1,2,1,1,1,1,3,1,3,7,2,1
2018,906.34082,2,7,5,1,2,1,1,1,1,3,1,3,8,2,1
2018,1229.18212,1,1,3,2,2,2,2,3,4,3,2,3,8,2,1
2018,337.53266,2,5,5,2,2,2,2,1,1,3,2,3,8,2,1
2018,389.89081,2,1,3,2,2,1,1,2,1,3,2,3,8,2,1
2018,2407.70331,1,6,2,1,2,2,2,2,1,3,1,3,8,2,1
2018,1731.37248,1,88,3,1,2,1,1,2,1,1,1,3,6,2,1
2018,2862.54628,2,6,4,2,2,1,1,2,1,1,1,3,6,2,1
2018,2683.70161,1,7,4,2,2,1,1,2,1,4,1,3,8,2,1
2018,976.95789,1,88,5,1,2,1,1,2,4,4,1,3,6,2,1
2018,2369.93973,1,88,2,1,1,1,4,4,4,4,2,3,8,2,1
2018,1493.30202,1,3,5,2,2,2,2,1,4,2,1,3,6,2,1
2018,1493.30202,1,3,5,2,2,2,2,1,4,2,2,3,8,2,1
2018,735.04038,1,7,3,2,2,1,1,3,4,2,1,3,8,2,1
2018,1121.04127,1,4,2,1,2,2,2,2,3,2,1,3,6,2,1
2018,2413.86115,1,2,2,2,1,1,4,1,3,3,1,3,8,2,1
2018,1480.59372,1,3,3,1,2,1,1,3,2,3,1,3,8,2,3
2018,1108.29682,3,1,5,2,2,1,1,1,1,3,1,3,8,2,1
2018,1616.74506,3,88,3,1,2,1,1,2,1,2,1,3,8,2,4
2018,882.04694,3,2,3,2,2,1,1,2,1,2,2,3,8,2,1
2018,604.03481,2,2,4,1,2,1,1,1,1,2,2,3,6,2,1
2018,375.37954,2,4,2,2,2,1,1,2,1,2,2,3,8,2,4
2018,492.84963,1,1,3,1,2,1,1,1,1,2,2,3,6,2,1
2018,1056.51564,1,88,5,1,2,1,1,1,4,3,2,3,8,2,3
2018,1056.51564,1,88,5,1,2,1,1,1,4,3,2,3,8,2,5
2018,507.56485,3,88,2,2,2,1,1,2,1,2,1,3,8,2,3
2018,410.92559,2,1,2,2,2,1,1,3,1,2,1,3,6,2,1
2018,507.88144,2,6,4,1,2,1,1,1,1,2,1,3,8,2,1
2018,1152.07204,1,6,3,1,1,1,4,2,3,2,2,3,6,2,1
2018,1041.03348,3,88,3,1,2,1,1,2,1,2,2,3,6,2,1
2018,880.73641,2,1,1,1,2,1,1,1,1,2,2,3,8,2,1
2018,852.02045,1,4,4,2,2,1,1,1,2,2,2,3,8,2,1
2018,614.05007,2,5,2,2,2,1,1,2,1,2,2,3,8,2,1
2018,614.05007,2,5,2,2,2,1,1,2,1,2,2,3,8,2,5
2018,974.27935,3,88,2,2,2,1,1,2,0,2,2,3,8,2,1
2018,974.27935,3,88,2,2,2,1,1,2,0,2,2,3,6,2,1
2018,974.27935,3,88,2,2,2,1,1,2,0,2,2,3,6,2,1
2018,352.19171,2,88,5,2,2,1,1,1,0,2,2,3,6,2,1
2018,375.37954,2,6,2,2,2,1,1,2,1,2,2,3,8,2,1
2018,375.37954,2,6,2,2,2,1,1,2,1,2,2,3,8,2,1
2018,375.37954,2,6,2,2,2,1,1,2,1,2,2,3,8,2,1
2018,810.76591,2,3,2,2,2,1,1,1,0,2,1,3,6,2,1
2018,619.29811,2,5,5,2,1,1,4,1,0,2,2,3,8,2,5
2018,527.48446,2,6,2,2,2,1,1,2,1,2,2,3,8,2,1
2018,192.5522,2,1,1,1,2,1,1,1,1,2,2,3,6,2,1
2018,906.07286,2,6,4,1,2,1,1,2,0,2,1,3,8,2,1
2018,1728.86363,1,4,3,2,2,2,2,2,4,3,2,3,8,2,1
2018,1795.90032,1,3,2,1,2,1,1,4,1,3,1,3,8,2,1
2018,1615.67345,2,7,2,1,2,1,1,3,0,3,2,3,8,2,1
2018,1615.67345,2,7,2,1,2,1,1,3,0,3,2,3,8,2,1
2018,828.04764,1,88,3,2,2,2,2,2,2,3,1,3,8,2,1
2018,1080.36828,1,3,2,2,2,1,1,2,1,3,2,3,8,2,1
2018,589.67946,2,7,3,1,2,1,1,3,0,2,2,3,8,2,3
2018,529.98303,2,88,2,2,2,1,1,3,0,2,2,3,8,2,1
2018,529.98303,2,88,2,2,2,1,1,3,0,2,2,3,8,2,1
2018,646.38687,2,5,4,2,2,2,2,1,1,2,1,3,6,2,1
2018,1874.01154,2,7,3,1,1,3,4,2,2,4,1,3,8,2,3
2018,1768.06577,2,7,2,2,2,3,3,2,1,4,1,3,8,2,1
2018,631.20394,2,88,4,2,1,1,4,2,0,2,2,3,8,2,5
2018,450.07192,2,7,4,1,2,1,1,1,0,2,2,3,8,2,1
2018,450.07192,2,7,4,1,2,1,1,1,0,2,2,3,8,2,1
2018,1523.551,2,6,2,2,2,1,1,2,1,3,2,3,8,2,1
2018,1744.92556,1,7,2,1,2,3,3,1,2,3,1,3,6,2,1
2018,1424.94012,2,2,5,2,1,1,4,1,1,3,1,3,8,1,1
2018,1566.66979,2,3,2,1,1,1,4,2,2,3,2,3,8,2,3
2018,1216.17811,2,5,3,1,2,1,1,3,1,3,2,3,8,2,4
2018,1395.8773,2,2,3,2,2,2,2,2,1,3,2,3,8,2,1
2018,1530.32665,1,88,4,2,2,1,1,1,4,3,2,3,8,2,1
2018,1334.53184,2,88,2,2,1,1,4,4,1,3,2,3,8,2,1
2018,1334.53184,2,88,2,2,1,1,4,4,1,3,2,3,8,2,1
2018,383.02111,1,88,4,2,2,2,2,2,2,2,1,3,6,2,1
2018,383.02111,1,88,4,2,2,2,2,2,2,2,1,3,6,2,1
2018,383.02111,1,88,4,2,2,2,2,2,2,2,1,3,6,2,1
2018,668.74029,2,3,4,1,2,1,1,2,1,2,1,3,6,2,1
2018,1704.99867,2,4,5,2,1,1,4,1,1,4,3,3,8,2,1
2018,1667.50796,3,2,2,2,2,1,1,3,1,3,2,3,6,2,1
2018,1667.50796,3,2,2,2,2,1,1,3,1,3,2,3,6,2,1
2018,2330.58886,1,5,3,2,2,2,2,1,2,3,1,3,8,2,1
2018,1435.01897,2,88,3,2,2,2,2,3,1,3,2,3,8,2,1
2018,1435.01897,2,88,3,2,2,2,2,3,1,3,2,3,8,2,1
2018,1384.58127,2,3,5,1,2,1,1,1,1,3,2,3,8,2,1
2018,2624.10181,1,6,2,1,1,1,4,1,4,4,1,3,8,2,1
2018,1506.88713,1,88,4,1,2,1,1,2,2,3,1,3,7,2,1
2018,1506.88713,1,3,4,1,2,1,1,1,2,3,2,3,8,2,3
2018,1313.27398,1,88,5,1,2,1,1,4,1,1,2,3,8,2,1
2018,1313.27398,1,88,5,1,2,1,1,4,1,1,1,3,8,2,3
2018,1313.27398,1,88,5,1,2,1,1,4,1,1,1,3,8,2,3
2018,1611.10703,1,5,3,2,1,1,4,2,4,4,1,3,7,2,1
2018,1598.36526,2,5,2,2,2,1,1,1,1,3,2,3,8,2,1
2018,1250.88938,2,7,5,1,2,1,1,2,1,3,1,3,7,2,1
2018,1179.6499,2,6,4,2,1,1,4,2,0,3,1,3,6,2,1
2018,1913.60193,2,7,2,2,2,1,1,2,1,3,1,3,8,2,1
2018,418.24292,2,7,4,1,2,2,2,2,1,3,2,3,8,2,5
2018,418.24292,2,7,4,1,2,2,2,2,1,3,2,3,8,2,1
2018,2394.43538,1,88,3,2,1,1,4,3,3,2,2,3,8,2,1
2018,709.72538,1,7,2,1,2,1,1,1,3,4,1,3,8,1,3
2018,551.94389,1,88,4,2,2,1,1,2,3,4,2,3,8,2,1
2018,640.0999,2,7,4,1,2,1,1,2,1,4,2,3,8,2,3
2018,814.48583,1,7,2,1,2,1,1,2,4,4,1,3,8,2,1
2018,3803.63238,1,7,3,2,2,1,1,2,2,3,1,3,7,2,1
2018,800.06053,1,7,2,1,2,1,1,1,4,4,1,3,8,2,1
2018,566.73948,1,2,5,2,2,1,1,1,4,4,2,3,8,2,1
2018,1600.65713,1,6,2,1,1,2,4,1,3,4,1,3,6,2,1
2018,992.48887,1,4,3,1,1,3,4,1,4,4,2,3,8,2,1
2018,740.72808,2,7,3,2,2,1,1,3,1,4,2,3,8,2,1
2018,491.2777,2,3,5,2,2,1,1,1,1,2,2,3,8,2,1
2018,709.14011,1,6,3,1,2,1,1,1,4,4,2,3,8,2,1
2018,709.14011,1,6,3,1,2,1,1,1,4,4,2,3,8,2,1
2018,871.54867,2,88,2,1,2,1,1,2,1,4,1,3,8,2,1
2018,626.51977,1,7,4,2,2,1,1,2,3,4,2,3,8,2,1
2018,628.85142,2,7,4,1,2,1,1,2,1,4,2,3,8,2,1
2018,625.1149,1,88,4,1,2,1,1,3,2,4,2,3,6,2,1
2018,625.1149,1,88,4,1,2,1,1,3,2,4,1,3,8,2,1
2018,936.63342,1,2,2,1,2,1,1,2,1,4,2,3,8,2,1
2018,709.14011,1,6,3,1,2,1,1,1,2,4,1,3,8,2,3
2018,1046.19876,2,7,2,1,2,1,1,2,1,4,2,3,8,2,1
2018,479.59566,1,2,5,2,2,1,1,2,1,4,2,3,6,2,1
2018,479.59566,1,2,5,2,2,1,1,2,1,4,2,3,7,2,1
2018,614.07813,1,5,4,2,2,1,1,1,3,4,2,3,8,2,1
2018,751.7967,2,7,3,2,2,1,1,4,1,4,1,3,8,2,1
2018,978.20556,2,6,2,2,2,3,3,3,1,4,1,3,8,2,3
2018,997.86038,1,1,2,1,2,1,1,1,1,4,2,3,8,2,3
2018,610.31543,2,5,4,2,2,1,1,4,0,4,2,3,8,2,1
2018,3113.173,1,1,2,2,2,2,2,2,1,3,1,3,6,2,1
2018,1869.67497,2,6,5,1,2,1,1,3,1,4,1,3,8,2,4
2018,1097.01376,2,4,5,2,2,1,1,2,1,2,2,3,8,2,1
2018,1276.39135,2,7,2,1,2,1,1,2,2,4,2,3,8,2,1
2018,1269.7959,1,5,5,2,2,3,3,2,1,4,2,3,8,2,1
2018,992.372,1,7,3,1,2,1,1,2,5,4,1,3,8,2,3
2018,1290.10757,2,5,3,2,2,1,1,3,1,4,1,3,8,2,3
2018,1195.63836,1,3,3,1,2,3,3,1,5,4,2,3,8,2,3
2018,1195.63836,1,3,3,1,2,3,3,1,5,4,2,3,8,2,3
2018,1323.40294,1,3,3,2,2,1,1,2,2,4,1,3,8,2,5
2018,1384.75923,1,4,4,1,1,1,4,1,3,4,2,3,6,2,1
2018,1302.31764,1,88,3,2,1,1,4,2,3,4,1,3,6,2,1
2018,1799.66713,1,7,2,1,2,1,1,3,4,4,2,3,8,2,3
2018,1860.91649,1,4,4,1,1,1,4,1,5,4,2,3,6,2,1
2018,1183.55203,2,88,5,2,2,1,1,2,1,4,2,3,8,2,1
2018,1183.55203,2,88,5,2,2,1,1,2,1,4,2,3,8,2,1
2018,1237.2571,1,88,4,2,2,1,1,3,3,4,2,3,8,2,1
2018,1136.02551,2,4,5,2,2,1,1,1,1,4,2,3,8,2,1
2018,1118.06105,1,88,5,1,2,1,1,2,3,4,2,3,8,2,1
2018,925.1743,3,7,3,1,2,1,1,2,0,2,1,3,8,2,3
2018,644.26054,2,3,4,2,2,1,1,1,0,2,2,3,6,2,1
2018,699.57023,2,7,3,1,2,1,1,3,0,2,2,3,8,2,4
2018,693.17889,2,7,4,1,2,1,1,3,1,2,1,3,8,2,4
2018,3004.98601,3,7,3,1,2,1,1,2,0,2,2,3,6,2,1
2018,2803.11922,1,7,2,2,2,1,1,4,4,4,3,3,8,2,1
2018,1861.29923,1,5,4,1,2,1,1,2,5,2,1,3,8,2,3
2018,2322.64424,1,88,4,1,1,3,4,2,5,2,2,3,8,2,1
2018,2322.64424,1,88,4,1,1,3,4,2,5,2,2,3,8,2,1
2018,2322.64424,1,88,4,1,1,3,4,2,5,2,2,3,8,2,1
2018,1745.51906,1,2,5,1,2,1,1,1,2,4,1,3,6,2,1
2018,2958.97881,1,5,2,1,2,1,1,2,2,4,1,3,8,2,1
2018,2908.02637,3,2,2,2,2,3,3,3,1,4,2,3,6,2,1
2018,1109.40385,1,88,2,1,1,1,4,2,4,4,1,3,8,2,3
2018,1209.91309,2,7,2,1,1,3,4,2,0,4,2,3,8,2,3
2018,2033.07982,1,88,4,1,2,1,1,1,4,4,2,3,8,2,1
2018,2457.9189,1,88,2,2,2,1,1,3,2,4,2,3,8,2,1
2018,950.13227,2,7,3,2,2,1,1,2,0,2,2,3,8,2,3
2018,887.59039,2,4,2,2,2,1,1,3,0,2,1,3,6,2,1
2018,768.72905,1,6,2,2,2,1,1,1,1,2,2,3,8,2,1
2018,2247.99606,1,7,3,2,2,1,1,3,4,4,2,3,8,2,1
2018,2077.42387,1,6,4,1,1,1,4,4,2,4,2,3,8,2,1
2018,1393.40658,1,5,3,2,2,2,2,3,5,4,2,3,8,2,1
2018,1500.21368,2,88,2,1,1,2,4,2,2,4,1,3,6,2,1
2018,1500.21368,2,88,2,1,1,2,4,2,2,4,1,3,6,2,1
2018,1263.81661,2,5,4,1,2,1,1,2,0,4,2,3,6,2,1
2018,879.83797,1,7,2,1,2,1,1,1,4,4,2,3,8,2,3
2018,2522.41653,1,3,3,2,2,3,3,2,4,4,2,3,8,2,1
2018,1753.87014,1,4,5,2,2,1,1,1,2,4,2,3,8,2,1
2018,3196.12692,2,4,2,1,2,2,2,3,1,2,1,3,7,2,3
2018,1877.28742,1,5,3,2,1,1,4,3,5,2,2,3,8,2,1
2018,1877.28742,1,5,3,2,1,1,4,3,5,2,1,3,8,2,1
2018,1475.67103,2,88,5,1,2,1,1,1,0,2,1,3,6,2,1
2018,1826.92752,2,7,4,1,2,1,1,3,0,2,2,3,8,2,1
2018,1826.92752,2,7,4,1,2,1,1,3,0,2,2,3,8,2,3
2018,2528.53076,1,7,2,2,1,1,4,1,4,4,2,3,8,2,1
2018,1956.6882,1,88,3,2,1,1,4,3,2,4,3,3,8,2,3
2018,1130.0141,2,3,5,2,1,1,4,1,1,4,1,3,6,2,1
2018,1085.63809,1,6,3,2,2,1,1,4,1,4,1,3,8,2,1
2018,1071.50215,1,7,3,1,2,1,1,3,5,4,2,3,8,2,1
2018,677.97464,2,2,4,2,2,1,1,1,0,4,2,3,6,2,1
2018,677.97464,2,2,4,2,2,1,1,1,0,4,2,3,6,2,1
2018,1107.76551,2,4,5,1,2,1,1,1,1,4,2,3,8,2,5
2018,677.97464,2,2,4,2,2,1,1,1,1,4,2,3,6,2,1
2018,677.97464,2,2,4,2,2,1,1,1,1,4,2,3,6,2,1
2018,677.97464,2,2,4,2,2,1,1,1,1,4,2,3,6,2,1
2018,677.97464,2,2,4,2,2,1,1,1,1,4,2,3,8,2,1
2018,769.10093,1,2,5,2,2,1,1,1,4,4,2,3,6,2,1
2018,1130.71384,1,88,4,2,2,1,1,2,5,4,1,3,8,2,3
2018,888.6712,2,6,5,1,2,1,1,2,1,3,1,3,8,2,3
2018,2087.81183,1,1,1,2,2,2,2,1,1,3,2,3,8,2,3
2018,967.73892,2,88,4,1,1,3,4,3,0,3,1,3,8,2,1
2018,1092.81243,2,1,1,1,2,1,1,1,1,3,2,3,8,2,1
2018,1206.7614,2,6,3,1,2,2,2,1,1,3,2,3,8,2,5
2018,774.6162,2,7,3,1,2,1,1,3,0,3,1,3,8,2,2
2018,1868.74766,1,6,1,2,2,2,2,2,4,3,2,3,6,2,1
2018,975.09826,2,6,4,1,2,1,1,2,1,3,2,3,8,2,3
2018,963.97362,2,7,2,2,2,1,1,2,1,3,1,3,8,2,1
2018,803.80916,1,7,4,1,2,1,1,2,4,3,1,3,8,2,3
2018,2805.73754,2,6,4,2,2,2,2,2,2,4,2,3,8,2,3
2018,2313.1642,2,88,3,2,2,1,1,1,1,4,1,3,8,2,1
2018,1745.6884,1,4,4,2,2,1,1,1,3,4,2,3,8,2,1
2018,2218.31152,1,2,5,1,1,1,4,1,5,4,1,3,8,2,1
2018,2382.6264,1,3,3,1,1,1,4,3,5,4,2,3,8,2,3
2018,1971.25689,1,88,4,1,2,1,1,1,5,4,1,3,8,2,3
2018,1925.22611,2,7,3,1,2,3,3,2,1,4,1,3,8,2,3
2018,3457.09152,3,4,2,2,2,1,1,3,1,2,2,3,8,2,1
2018,3457.09152,3,4,2,2,2,1,1,3,1,2,2,3,8,2,1
2018,2765.66995,1,88,3,2,2,2,2,1,3,4,2,3,8,2,1
2018,1920.03132,1,88,3,2,2,1,1,2,1,4,2,3,8,2,3
2018,1903.02646,2,88,3,2,2,1,1,2,1,4,1,3,7,2,1
2018,2768.31426,1,7,3,1,2,1,1,2,3,4,2,3,8,2,3
2018,1999.77011,1,88,4,2,2,1,1,2,5,4,2,3,8,2,5
2018,2475.47306,1,88,3,1,1,1,4,2,5,4,2,3,8,2,3
2018,2591.11882,2,88,4,1,2,1,1,2,1,2,2,3,6,2,1
2018,2591.11882,2,88,4,1,2,1,1,2,1,2,2,3,6,2,1
2018,2591.11882,2,88,4,1,2,1,1,2,1,2,2,3,6,2,1
2018,2591.11882,2,88,4,1,2,1,1,2,1,2,2,3,6,2,1
2018,2662.94228,2,7,4,1,2,1,1,3,1,4,1,3,8,2,3
2018,2229.08576,2,4,5,2,2,1,1,2,1,4,2,3,8,2,1
2018,2518.23841,2,6,4,1,1,1,4,2,1,4,2,3,8,2,3
2018,3047.55426,1,7,3,2,2,2,2,3,3,2,1,3,7,2,1
2018,2634.38936,2,6,4,2,1,1,4,2,1,4,1,3,7,2,3
2018,2182.17385,2,4,2,2,2,3,3,1,1,4,2,3,8,2,3
2018,2182.17385,2,4,2,2,2,3,3,1,1,4,1,3,8,2,1
2018,2161.76561,2,3,3,1,1,1,4,2,2,4,1,3,8,2,1
2018,2020.44625,2,6,2,2,2,1,1,1,1,4,1,3,8,2,1
2018,2020.44625,2,6,2,2,2,1,1,1,1,4,1,3,8,2,1
2018,2020.44625,2,6,2,2,2,1,1,1,1,4,1,3,8,2,1
2018,2946.75866,1,88,4,2,2,3,3,2,4,4,2,3,8,2,1
2018,2734.17649,1,5,2,2,1,3,4,2,4,4,1,3,8,2,1
2018,2734.17649,1,5,2,2,1,3,4,2,4,4,1,3,8,2,1
2018,1168.67647,2,7,3,2,1,1,4,2,1,1,2,3,8,2,2
2018,3923.75994,1,6,2,1,2,1,1,2,3,2,2,3,8,2,1
2018,1060.25931,1,1,4,2,2,1,1,2,4,1,2,3,8,2,3
2018,2976.8117,1,5,2,1,2,1,1,1,5,3,1,3,8,2,3
2018,2976.8117,1,5,2,1,2,1,1,1,5,3,2,3,8,2,3
2018,2966.38004,1,88,2,2,1,1,4,1,4,3,1,3,8,2,1
2018,2526.59185,1,88,1,1,1,1,4,2,5,3,1,3,8,2,1
2018,3588.55611,2,3,2,1,2,1,1,2,1,3,1,3,8,2,1
2018,1604.8231,1,6,3,1,2,2,2,1,5,1,2,3,8,2,1
2018,1604.8231,1,6,3,1,2,2,2,1,5,1,1,3,7,2,1
2018,2546.51849,2,88,4,1,2,1,1,2,1,3,1,3,8,2,1
2018,3318.70987,2,5,5,2,2,1,1,3,1,3,1,3,7,2,1
2018,1691.26682,1,7,3,2,2,1,1,2,5,1,2,3,8,2,1
2018,3399.65382,3,6,3,1,2,1,1,2,1,3,2,3,8,2,1
2018,3232.05974,2,88,4,2,2,2,2,2,1,3,1,3,8,,3
2018,2709.1183,1,7,2,2,1,1,4,2,1,3,1,3,8,2,1
2018,3375.4563,2,7,2,1,2,1,1,2,0,3,1,3,8,2,3
2018,2217.63753,1,4,4,2,1,1,4,1,5,3,2,3,8,2,1
2018,3336.68046,1,4,4,1,2,3,3,1,5,3,1,3,6,2,1
2018,723.80577,1,2,5,1,2,2,2,1,4,2,2,3,6,2,1
2018,1250.49459,3,5,2,2,2,1,1,1,1,2,2,3,8,2,1
2018,1173.11024,2,7,2,1,2,1,1,2,1,2,2,3,8,2,1
2018,641.86287,2,5,2,2,2,1,1,1,1,2,2,3,8,2,1
2018,665.67167,1,5,2,1,2,1,1,2,1,2,1,3,6,2,1
2018,1543.61,2,2,3,1,2,1,1,1,1,1,2,3,8,2,1
2018,1769.47133,2,7,2,1,2,1,1,2,1,1,1,3,8,2,1
2018,1677.78283,2,7,5,2,2,1,1,2,0,2,2,3,8,2,1
2018,3656.455,1,1,2,1,2,2,2,2,2,2,2,3,8,2,1
2018,4054.906,1,7,3,1,2,1,1,2,4,3,2,3,8,2,1
2018,3522.09444,1,4,3,1,2,2,2,3,2,3,1,3,8,2,3
2018,3223.46408,1,7,2,2,2,1,1,2,3,3,2,3,6,2,1
2018,1998.34997,3,6,4,2,2,1,1,1,1,2,1,3,8,2,1
2018,1998.34997,3,6,4,2,2,1,1,1,1,2,1,3,6,2,1
2018,2494.38279,3,1,2,1,2,1,1,3,1,2,2,3,6,2,1
2018,2138.24033,1,1,3,2,2,3,3,3,3,2,1,3,7,2,1
2018,1372.60414,1,5,2,1,2,1,1,1,3,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,845.64492,3,6,4,2,2,1,1,1,1,2,2,3,8,2,1
2018,826.71593,1,1,4,1,2,1,1,1,1,2,1,3,8,2,1
2018,683.87954,2,7,4,2,2,1,1,2,1,2,1,3,8,2,1
2018,922.82491,1,88,5,1,2,1,1,1,3,2,2,3,8,2,1
2018,960.79481,2,3,2,2,2,1,1,3,1,2,2,3,8,2,1
2018,1564.11596,2,88,3,2,2,1,1,3,0,2,2,3,6,2,1
2018,1075.46739,2,88,2,1,2,1,1,2,0,2,1,3,8,2,3
2018,888.75464,2,6,3,2,1,1,4,3,1,2,1,3,7,2,1
2018,1135.4474,1,6,3,2,2,2,2,1,4,3,2,3,8,2,3
2018,939.00128,1,4,4,1,2,1,1,2,4,3,2,3,8,2,1
2018,788.15772,3,2,4,1,2,1,1,1,1,3,1,3,6,2,1
2018,889.17669,1,88,5,2,2,1,1,2,4,3,2,3,8,2,1
2018,844.62316,1,7,5,1,2,1,1,3,4,3,2,3,8,2,5
2018,933.86333,2,5,3,2,2,2,2,4,1,2,2,3,8,2,4
2018,1137.8045,1,5,4,1,2,2,2,1,4,3,1,3,8,2,3
2018,1077.57034,1,7,3,1,2,1,1,3,2,3,2,3,6,2,1
2018,2657.98128,1,3,5,2,2,2,2,4,3,3,1,3,6,2,1
2018,3035.48034,1,2,4,1,2,2,2,1,2,3,1,3,6,2,1
2018,1009.81763,1,6,2,1,2,1,1,1,4,3,2,3,8,2,1
2018,969.07659,3,2,2,1,2,1,1,3,1,3,2,3,6,2,1
2018,1218.87751,1,5,3,2,2,2,2,2,4,3,2,3,8,2,1
2018,520.99036,2,1,2,2,2,1,1,3,0,3,2,3,8,2,3
2018,520.99036,2,1,2,2,2,1,1,3,0,3,1,3,6,2,1
2018,937.63912,1,1,1,2,2,3,3,1,4,3,2,3,8,2,1
2018,4602.81404,1,7,4,2,2,2,2,2,4,3,2,3,8,2,1
2018,4602.81404,1,7,4,2,2,2,2,2,4,3,2,3,8,2,1
2018,681.44894,3,88,5,2,2,1,1,2,0,3,2,3,8,2,3
2018,1061.37161,2,7,3,1,2,1,1,3,0,3,1,3,7,2,1
2018,2710.68979,2,6,3,1,2,1,1,3,1,3,2,3,8,2,1
2018,2963.89318,2,6,2,2,1,1,4,2,1,3,1,3,8,2,3
2018,2211.94497,2,7,5,2,2,2,2,2,1,3,1,3,7,2,3
2018,2677.09003,2,5,5,1,2,1,1,1,0,1,1,3,8,2,1
2018,1784.43856,1,5,2,1,2,1,1,2,1,2,2,3,8,2,1
2018,2010.03023,1,4,2,2,1,1,4,3,4,2,2,3,8,2,1
2018,2729.67595,3,88,4,2,2,1,1,1,1,3,2,3,6,2,1
2018,2855.11701,1,1,4,2,2,2,2,2,2,3,2,3,8,2,3
2018,2561.57747,3,3,5,1,2,1,1,1,1,3,2,3,6,2,1
2018,2942.62691,2,4,4,2,2,1,1,1,1,4,1,3,6,2,1
2018,2963.69375,1,6,2,2,2,1,1,3,4,4,2,3,8,2,1
2018,2884.28234,2,7,3,2,1,1,4,4,2,4,2,3,6,2,1
2018,1057.27341,1,88,1,1,2,1,1,2,2,2,1,3,6,2,1
2018,2560.22516,2,3,5,2,2,1,1,1,1,4,1,3,7,2,2
2018,1595.31858,2,4,3,2,2,1,1,1,0,2,1,3,8,2,1
2018,1474.6879,2,88,4,2,2,1,1,2,0,2,2,3,8,2,3
2018,2836.16155,1,6,5,2,2,1,1,1,4,3,2,3,8,2,1
2018,1109.65731,2,6,3,2,2,1,1,3,1,2,2,3,8,2,1
2018,1109.65731,2,6,3,2,2,1,1,3,1,2,2,3,8,2,1
2018,1453.00123,2,2,2,2,2,1,1,3,1,2,1,3,8,2,3
2018,3020.7024,1,88,5,1,2,1,1,1,1,3,2,3,6,2,1
2018,2262.75547,2,6,5,2,2,1,1,2,0,3,1,3,6,2,1
2018,2262.75547,2,6,5,2,2,1,1,2,0,3,1,3,6,2,1
2018,2039.01529,2,5,5,1,2,1,1,1,1,4,3,3,8,2,1
2018,3654.43085,2,3,2,2,2,2,2,1,1,3,2,3,8,2,3
2018,2981.12912,1,88,4,2,2,1,1,2,1,3,2,3,8,2,1
2018,2694.94189,1,88,4,1,2,1,1,1,2,3,2,3,8,2,1
2018,1914.44641,3,2,4,1,2,1,1,1,1,2,2,3,8,2,1
2018,1883.56211,3,5,3,2,2,1,1,2,0,2,1,3,7,2,1
2018,2707.74189,2,4,3,2,2,1,1,2,0,3,2,3,8,2,1
2018,1111.28162,2,6,4,2,2,1,1,2,0,2,2,3,8,2,1
2018,2282.4269,1,2,4,2,2,1,1,1,2,3,2,3,8,2,1
2018,944.55018,3,88,3,1,2,1,1,1,0,2,1,3,8,2,1
2018,944.55018,3,88,3,1,2,1,1,1,0,2,1,3,8,2,1
2018,944.55018,3,88,3,1,2,1,1,1,0,2,1,3,8,2,1
